Index,Product,Platform,Title,Price,Rating,Country.of.origin,Stock,Units.Sold,Product.url
336,JBL Charge 4,Shopee,Jbl Charge 4 Portable Subwoofer Bluetooth Speaker Wireless Audio Music Bass Loudspeaker,318.28,NA,United States,1,41,https://shopee.sg/Jbl-Charge-4-Portable-Subwoofer-Bluetooth-Speaker-Wireless-Audio-Music-Bass-Loudspeaker-i.175754830.7131864847
337,JBL Charge 4,Shopee,JBL Charge 4 - Waterproof Portable Bluetooth Speaker - Black,322.36,NA,Pakistan,5,42,https://shopee.sg/JBL-Charge-4-Waterproof-Portable-Bluetooth-Speaker-Black-i.203604663.7136667641
338,JBL Charge 4,Shopee,Jbl Charge 4 Portable Subwoofer Bluetooth Speaker Wireless Audio Music Bass Loudspeaker,325.2,NA,China,2001,43,https://shopee.sg/Jbl-Charge-4-Portable-Subwoofer-Bluetooth-Speaker-Wireless-Audio-Music-Bass-Loudspeaker-i.155144755.6306828506
339,JBL Charge 4,QOO10,JBL BLUETOOTH SPEAKER CHARGE 4 /  FLIP 5 /  PULSE 4 / WIRELESS SPEAKER LINK 300,329,0,Indonesia,NA,41,https://www.qoo10.sg/item/JBL-BLUETOOTH-SPEAKER-CHARGE-4-FLIP-5-PULSE-4-WIRELESS-SPEAKER/678595133
340,JBL Charge 4,Shopee,Jbl Charge 4 Portable Subwoofer Bluetooth Speaker Wireless Audio Music Bass Loudspeaker,338.8,NA,China,2001,29,https://shopee.sg/Jbl-Charge-4-Portable-Subwoofer-Bluetooth-Speaker-Wireless-Audio-Music-Bass-Loudspeaker-i.161502496.3206991370
341,JBL Charge 4,Shopee,TL??JBL Charge 4 Portable Wireless Bluetooth 4.2 Streaming Mini Speaker IPX7 Waterproof Subwoofer 30W Stereo Bass Music Player 7500mAh Power Bank Black,348.57,NA,China,1998,27,https://shopee.sg/TL%F0%9F%94%8AJBL-Charge-4-Portable-Wireless-Bluetooth-4.2-Streaming-Mini-Speaker-IPX7-Waterproof-Subwoofer-30W-Stereo-Bass-Music-Player-7500mAh-Power-Bank-Black-i.4150174.3939165267
342,JBL Charge 4,QOO10,JBLJBL Charge 4 Portable Bluetooth Speaker,352.21,0,United States,NA,23,https://www.qoo10.sg/item/JBL-JBL-CHARGE-4-PORTABLE-BLUETOOTH-SPEAKER/673880385
343,JBL Charge 4,Shopee,Portable Waterproof Speaker Jbl Charge 4 ' Big Trade One Year Warranty,359.55,NA,China,3,20,https://shopee.sg/Portable-Waterproof-Speaker-Jbl-Charge-4-'-Big-Trade-One-Year-Warranty-i.187015819.4601517645
344,JBL Charge 4,Shopee,Jbl Charge 4 Portable Subwoofer Bluetooth Speaker Wireless Audio Music Bass Loudspeaker,370.2,NA,United States,2001,21,https://shopee.sg/Jbl-Charge-4-Portable-Subwoofer-Bluetooth-Speaker-Wireless-Audio-Music-Bass-Loudspeaker-i.167364676.5806828897
345,JBL Charge 4,Shopee,Tokyo Courier Earphone The Door City Can Tam Jbl Charge 4 Charge 4 20 Hours String,383.94,NA,Argentina,10,28,https://shopee.sg/Tokyo-Courier-Earphone-The-Door-City-Can-Tam-Jbl-Charge-4-Charge-4-20-Hours-String-i.296264053.3449791247
346,JBL Charge 4,Shopee,Jbl Charge 4 Portable Subwoofer Bluetooth Speaker Wireless Audio Music Bass Loudspeaker,399.78,NA,United States,2001,29,https://shopee.sg/Jbl-Charge-4-Portable-Subwoofer-Bluetooth-Speaker-Wireless-Audio-Music-Bass-Loudspeaker-i.161502570.5006828637
347,JBL Charge 4,Shopee,Jbl Charge 4 Portable Subwoofer Bluetooth Speaker Wireless Audio Music Bass Loudspeaker,406.56,NA,Colombia,2001,18,https://shopee.sg/Jbl-Charge-4-Portable-Subwoofer-Bluetooth-Speaker-Wireless-Audio-Music-Bass-Loudspeaker-i.160367643.7106828235
348,JBL Charge 4,QOO10,JBL Charge 4 Speaker,420.5,0,China,NA,16,https://www.qoo10.sg/item/JBL-CHARGE-4-SPEAKER/442673716
349,JBL Charge 4,Shopee,Jbl Charge 4 Portable Subwoofer Bluetooth Speaker Wireless Audio Music Bass Loudspeaker,434.15,NA,China,2001,17,https://shopee.sg/Jbl-Charge-4-Portable-Subwoofer-Bluetooth-Speaker-Wireless-Audio-Music-Bass-Loudspeaker-i.243564388.7751932339
350,JBL Charge 4,Shopee,Bluetooth Stereo Speaker Jbl Charge 4 Waterproof Portable Bluetooth Speaker,499.05,NA,United States,200,16,https://shopee.sg/Bluetooth-Stereo-Speaker-Jbl-Charge-4-Waterproof-Portable-Bluetooth-Speaker-i.193506771.3608075521
351,JBL Charge 4,QOO10,JBL Charge 4 Speaker,502.2,0,Singapore,NA,14,https://www.qoo10.sg/item/JBL-CHARGE-4-SPEAKER/547503483
352,JBL Charge 4,QOO10,JBL Charge 4 Speaker,560,0,China,NA,11,https://www.qoo10.sg/item/JBL-CHARGE-4-SPEAKER/663962924
353,JBL Charge 4,QOO10,JBL Charge 4 Speaker,560,0,United States,NA,8,https://www.qoo10.sg/item/JBL-CHARGE-4-SPEAKER/566654306
354,Kindle Paperwhite,Lazada,KINDLE FIRE 7 INCH 8GB Tangerine,109,0,Argentina,1,160,https://www.lazada.sg/products/kindle-fire-7-inch-8gb-tangerine-i280411029-s439270326.html?search=1
355,Kindle Paperwhite,Lazada,"★BestSGElectronics★ Amazon Fire HD 8 Tablet, Newest Model - 2020 10th GEN, 8"" HD Display, 32GB",126,0,Russia,4,194,https://www.lazada.sg/products/bestsgelectronics-amazon-fire-hd-8-tablet-newest-model-2020-10th-gen-8-hd-display-32gb-i1126002476-s4365778947.html?search=1
356,Kindle Paperwhite,Lazada,Kindle - 10th Generation (Latest),129,0,Argentina,2,165,https://www.lazada.sg/products/kindle-10th-generation-latest-i1081618468-s4438016027.html?search=1
357,Kindle Paperwhite,Lazada,"★BestSGElectronics★ Latest Amazon Basic Kindle 10th Generation (2019) Now with Front Light! Free 7000 eBooks, Free Protective Pouch, Free Scree Protector! From Best SG Electronics",130,4.7,China,25,161,https://www.lazada.sg/products/bestsgelectronics-latest-amazon-basic-kindle-10th-generation-2019-now-with-front-light-free-7000-ebooks-free-protective-pouch-free-scree-protector-from-best-sg-electronics-i419742716-s4710836361.html?search=1
358,Kindle Paperwhite,Lazada,"★ValueBestAsia★ Amazon Kindle 10th Generation (2019) Now with Front Light! Free 9000 eBooks, Protective Pouch and Screen Protector!",133.88,4.8,Russia,39,212,https://www.lazada.sg/products/valuebestasia-amazon-kindle-10th-generation-2019-now-with-front-light-free-9000-ebooks-protective-pouch-and-screen-protector-i346564817-s4532658523.html?search=1
359,Kindle Paperwhite,QOO10,<U+2605>Amazon Kindle 8th Gen.<U+2605>Kindle Paperwhite<U+2605> E-reader - 6inch Touchscreen Display Wi-Fi,135,0,China,NA,193,https://www.qoo10.sg/item/AMAZON-KINDLE-8TH-GEN-KINDLE-PAPERWHITE-E-READER-6INCH-TOUCHSCREEN/557739909
360,Kindle Paperwhite,Lazada,Amazon Kindle Fire Tablet HD8 HD 8 inch Display 32GB designed for portable entertainment with Special offer,139,0,Pakistan,5,135,https://www.lazada.sg/products/amazon-kindle-fire-tablet-hd8-hd-8-inch-display-32gb-designed-for-portable-entertainment-with-special-offer-i1162180188-s4577344966.html?search=1
361,Kindle Paperwhite,Lazada,"All-New Fire 7 Kids Edition Tablet, 7 Display, 16 GB, Kid-Proof Case ( 9th generation - 2019 release ) ( Blue, Pink or Purple Options )",139.9,4.9,United States,15,215,https://www.lazada.sg/products/all-new-fire-7-kids-edition-tablet-7-display-16-gb-kid-proof-case-9th-generation-2019-release-blue-pink-or-purple-options-i6974223-s1444188295.html?search=1
362,Kindle Paperwhite,Lazada,GeekBite Amazon Kindle Basic Black 2019 With Backlight + 300 Ebooks + Kindle Premium Pouch + Screen Protector (Wifi/Special Offers),142.99,4.5,United States,3758,135,https://www.lazada.sg/products/geekbite-amazon-kindle-basic-black-2019-with-backlight-300-ebooks-kindle-premium-pouch-screen-protector-wifispecial-offers-i136807802-s161988852.html?search=1
363,Kindle Paperwhite,QOO10,KindleFREE E-BOOKS Amazon Kindle Basic/ Paperwhite E-reader High-Resolution Display Built-in Light,145.7,5,United States,NA,175,https://www.qoo10.sg/item/KINDLE-FREE-E-BOOKS-AMAZON-KINDLE-BASIC-PAPERWHITE-E-READER-HIGH-RESOLUTION/436926616
364,Kindle Paperwhite,Lazada,[eReader] Kobo Nia - 6 inches display with ComfortLight Pro - T2 electronics,148,5,China,7,125,https://www.lazada.sg/products/ereader-kobo-nia-6-inches-display-with-comfortlight-pro-t2-electronics-i984616797-s3554900381.html?search=1
365,Kindle Paperwhite,Lazada,KINDLE TOUCH 2019 WIFI 8GB BLACK (USA SET),149,0,China,20,108,https://www.lazada.sg/products/kindle-touch-2019-wifi-8gb-black-usa-set-i823960012-s2760598425.html?search=1
366,Kindle Paperwhite,Lazada,Latest 2020 Amazon Kindle 10th Gen with Backlight + 8GB + Screen Protector + Kindle SG SetUpGuide + Amazon Warranty,149,4.7,China,2,159,https://www.lazada.sg/products/latest-2020-amazon-kindle-10th-gen-with-backlight-8gb-screen-protector-kindle-sg-setupguide-amazon-warranty-i6366090-s3937750659.html?search=1
367,Kindle Paperwhite,Lazada,[eReader] Kobo Nia - 6 inches display with ComfortLight Pro,149.9,5,China,2,144,https://www.lazada.sg/products/ereader-kobo-nia-6-inches-display-with-comfortlight-pro-i961194446-s3424408251.html?search=1
368,Kindle Paperwhite,Lazada,"All-new Kindle 2019 - No Advertisement, Free Screen Protector Now with a Built-in Front Light ( Black and White Options )",151.9,4.3,United States,21,199,https://www.lazada.sg/products/all-new-kindle-2019-no-advertisement-free-screen-protector-now-with-a-built-in-front-light-black-and-white-options-i6831298-s4180110108.html?search=1
369,Kindle Paperwhite,Lazada,Cheapest GeekBite Amazon Kindle Basic White 2019 With Backlight + 300 Ebooks + Kindle Smart Cover + Screen Protector (Wifi/Special Offers),152.99,4.8,China,4013,157,https://www.lazada.sg/products/cheapest-geekbite-amazon-kindle-basic-white-2019-with-backlight-300-ebooks-kindle-smart-cover-screen-protector-wifispecial-offers-i107295400-s110108194.html?search=1
370,Kindle Paperwhite,Lazada,"2019 All-new Kindle Basic - 167ppi, Now with a Built-in Front Light - Black - Includes Special Offers (Not Paperwhite 2018/2019)",155.99,5,United States,1,133,https://www.lazada.sg/products/2019-all-new-kindle-basic-167ppi-now-with-a-built-in-front-light-black-includes-special-offers-not-paperwhite-20182019-i308666209-s4236374736.html?search=1
371,Kindle Paperwhite,Lazada,Amazon Kindle 8th Gen + 1 Yr warranty,159,0,China,2,117,https://www.lazada.sg/products/amazon-kindle-8th-gen-1-yr-warranty-i324898986-s676590778.html?search=1
372,Kindle Paperwhite,Lazada,Amazon Kindle KPW4 Paper White 4th 6 Inch Anti-glare Screen 8GB Memory Water Proof E-reader E-ink Eye Protection,165.9,4.8,Chile,20,187,https://www.lazada.sg/products/amazon-kindle-kpw4-paper-white-4th-6-inch-anti-glare-screen-8gb-memory-water-proof-e-reader-e-ink-eye-protection-i614136716-s1810716684.html?search=1
373,Kindle Paperwhite,Shopee,ORIGINAL 10th Gen Kindle Paperwhite 4 (Free Screen Protector) BRAND NEW,168,5,Singapore,27,112,https://shopee.sg/ORIGINAL-10th-Gen-Kindle-Paperwhite-4-(Free-Screen-Protector)-BRAND-NEW-i.162828367.2676688293
374,Kindle Paperwhite,Shopee,Used e-book reader kindle paperwhite432 voyage oasis3 eye protection,168.32,NA,United States,2580,189,https://shopee.sg/Used-e-book-reader-kindle-paperwhite432-voyage-oasis3-eye-protection-i.301737743.5952848098
375,Kindle Paperwhite,Lazada,All-new Amazon Kindle Paperwhite - 10th Gen,169,4.4,Malaysia,2,104,https://www.lazada.sg/products/all-new-amazon-kindle-paperwhite-10th-gen-i299756467-s520186082.html?search=1
376,Kindle Paperwhite,Lazada,Kindle Fire HD 8 16GB with Alexa - Black,169,0,China,3,177,https://www.lazada.sg/products/kindle-fire-hd-8-16gb-with-alexa-black-i280295256-s439075605.html?search=1
377,Kindle Paperwhite,Shopee,[US Version] All-New Kindle Paperwhite Waterproof (10th Generation) ? 8GB - Wifi - Includes Special Offers,169.89,5,United States,1,114,https://shopee.sg/-US-Version-All-New-Kindle-Paperwhite-Waterproof-(10th-Generation)-%E2%80%93-8GB-Wifi-Includes-Special-Offers-i.1702198.1857922541
378,Kindle Paperwhite,Shopee,"ValueBestAsia ~ Latest Amazon Kindle Paperwhite 4 Gen 10 (2019) ~ Free 9000 Eng/Chi eBooks, Scn Protector + Pouch",170.88,4.9,Chile,138,129,https://shopee.sg/ValueBestAsia-~-Latest-Amazon-Kindle-Paperwhite-4-Gen-10-(2019)-~-Free-9000-Eng-Chi-eBooks-Scn-Protector-Pouch-i.2015845.5637448
379,Kindle Paperwhite,Shopee,BestSGElectronics Latest 2019 Kindle Paperwhite 4 (Gen 10) ~Free 8000 eBooks (Star Wars books) Pouch + Screen Protector,172,4.9,United States,60,93,https://shopee.sg/BestSGElectronics-Latest-2019-Kindle-Paperwhite-4-(Gen-10)-~Free-8000-eBooks-(Star-Wars-books)-Pouch-Screen-Protector-i.167116226.2589607859
380,Kindle Paperwhite,Lazada,Kindle Paperwhite – Now Waterproof with 2x the Storage – Includes Special Offers,175,0,China,1,97,https://www.lazada.sg/products/kindle-paperwhite-now-waterproof-with-2x-the-storage-includes-special-offers-i919932716-s3241890684.html?search=1
381,Kindle Paperwhite,Shopee,Black Kindle Paperwhite 2,175,NA,China,10,170,https://shopee.sg/Black-Kindle-Paperwhite-2-i.15804880.280394604
382,Kindle Paperwhite,Shopee,White Kindle Paperwhite 2,175,NA,China,10,127,https://shopee.sg/White-Kindle-Paperwhite-2-i.15804880.280398917
383,Kindle Paperwhite,Shopee,Kindle Paperwhite,175,NA,China,4,113,https://shopee.sg/Kindle-Paperwhite-i.18074760.5510022712
384,Kindle Paperwhite,Shopee,KINDLE PAPERWHITE - LATEST GENERATION - 8 GB,175,NA,United States,8,139,https://shopee.sg/KINDLE-PAPERWHITE-LATEST-GENERATION-8-GB-i.290761194.7053899105
385,Kindle Paperwhite,Shopee,Kindle Paperwhite (waterproof version),175,5,Malaysia,3,153,https://shopee.sg/Kindle-Paperwhite-(waterproof-version)-i.143804836.6808174983
386,Kindle Paperwhite,Lazada,★BestSGElectronics★ Cheapest ~ Latest 2018/2019 Kindle Paperwhite 4 (4th Gen) ~ Free Pouch + Screen Protector + 7000 eBooks,177,4.7,China,0,124,https://www.lazada.sg/products/bestsgelectronics-cheapest-latest-20182019-kindle-paperwhite-4-4th-gen-free-pouch-screen-protector-7000-ebooks-i360864012-s899238964.html?search=1
387,Kindle Paperwhite,Shopee,Amazon Kindle Paperwhite 2018 10th Generation (8GB/32GB),178,5,Brazil,160,88,https://shopee.sg/Amazon-Kindle-Paperwhite-2018-10th-Generation-(8GB-32GB)-i.71918592.2429221862
388,Kindle Paperwhite,Shopee,Amazon Kindle Paperwhite 2018 (10th Gen) 8GB 32GB / 6-inch Display / Wi-Fi / Waterproof / Audible,178,NA,Mexico,25,149,https://shopee.sg/Amazon-Kindle-Paperwhite-2018-(10th-Gen)-8GB-32GB-6-inch-Display-Wi-Fi-Waterproof-Audible-i.241312272.4130545250
389,Kindle Paperwhite,Lazada,"Amazon Kindle Paperwhite (10th Gen) 2018, 8GB / 32GB, WiFi Only, Waterproof",179,5,Vietnam,8,116,https://www.lazada.sg/products/amazon-kindle-paperwhite-10th-gen-2018-8gb-32gb-wifi-only-waterproof-i332786194-s2914668876.html?search=1
390,Kindle Paperwhite,Shopee,"Amazon Kindle Paperwhite (10th Gen) 2018, 8GB / 32GB, WiFi Only, Waterproof",179,4.9,Indonesia,115,102,https://shopee.sg/Amazon-Kindle-Paperwhite-(10th-Gen)-2018-8GB-32GB-WiFi-Only-Waterproof-i.19562560.2293014482
391,Kindle Paperwhite,Shopee,Amazon Kindle Paperwhite 4,179.99,NA,United States,400,126,https://shopee.sg/Amazon-Kindle-Paperwhite-4-i.258598150.3637333550
392,Kindle Paperwhite,Shopee,FREE EBOOKS + CASE PW4 Amazon Kindle Paperwhite E-reader High-Resolution Display (300 ppi) Built-in Light Waterproof,179.99,5,China,3,84,https://shopee.sg/FREE-EBOOKS-CASE-PW4-Amazon-Kindle-Paperwhite-E-reader-High-Resolution-Display-(300-ppi)-Built-in-Light-Waterproof-i.8782470.2494494105
393,Kindle Paperwhite,Shopee,(Latest Model) Kindle Paperwhite 4 (2018) 8gb/32gb Now Waterproof with 2x the Storage ? Ad-Supported,181.25,NA,United States,63,119,https://shopee.sg/(Latest-Model)-Kindle-Paperwhite-4-(2018)-8gb-32gb-Now-Waterproof-with-2x-the-Storage-%E2%80%93-Ad-Supported-i.223764709.6547931895
394,Kindle Paperwhite,Shopee,KINDLE Paperwhite 2019 10th Gen + FREE Screen Protector 8/32GB (Case bundle Options),182.9,5,United States,821,129,https://shopee.sg/KINDLE-Paperwhite-2019-10th-Gen-FREE-Screen-Protector-8-32GB-(Case-bundle-Options)-i.28748863.2292695756
395,Kindle Paperwhite,Shopee,"KINDLE Paperwhite 2019 10th Gen US Version Free Screen Protector 8/32GB (Wi-Fi Only, With Special Offers)",188.9,4.9,China,247,93,https://shopee.sg/KINDLE-Paperwhite-2019-10th-Gen-US-Version-Free-Screen-Protector-8-32GB-(Wi-Fi-Only-With-Special-Offers)-i.28748863.1880715233
396,Kindle Paperwhite,Lazada,All-New Fire HD 10 Kindle Tablet with Alexa Hands-Free 10.1 1080p Full HD Display,189,0,United States,1,99,https://www.lazada.sg/products/all-new-fire-hd-10-kindle-tablet-with-alexa-hands-free-101-1080p-full-hd-display-i1162082822-s4577354153.html?search=1
397,Kindle Paperwhite,Lazada,FREE EBOOKS + CASE PW4 Amazon Kindle Paperwhite E-reader High-Resolution Display (300 ppi) Built-in Light Waterproof,189,0,China,0,92,https://www.lazada.sg/products/free-ebooks-case-pw4-amazon-kindle-paperwhite-e-reader-high-resolution-display-300-ppi-built-in-light-waterproof-i1163214911-s4585914285.html?search=1
398,Kindle Paperwhite,Shopee,Amazon All-new Kindle Paperwhite 2018 6 inch Wifi 8GB,189,NA,Vietnam,19,91,https://shopee.sg/Amazon-All-new-Kindle-Paperwhite-2018-6-inch-Wifi-8GB-i.163791336.4356456380
399,Kindle Paperwhite,Shopee,Amazon Kindle Paperwhite [Latest 2019 Gen 4],189,4.9,United States,3051,105,https://shopee.sg/Amazon-Kindle-Paperwhite-Latest-2019-Gen-4--i.4150275.2290648308
400,Kindle Paperwhite,Lazada,KINDLE PAPERWHITE WATERPROOF 8GB (USA SET),189.9,5,China,50,88,https://www.lazada.sg/products/kindle-paperwhite-waterproof-8gb-usa-set-i288503644-s471199664.html?search=1
401,Kindle Paperwhite,Shopee,Cheapest GeekBite Amazon Kindle Paperwhite 4 + 300 Ebooks + Pouch + Screen Protector,189.99,4.9,United States,1884,75,https://shopee.sg/Cheapest-GeekBite-Amazon-Kindle-Paperwhite-4-300-Ebooks-Pouch-Screen-Protector-i.12076626.91527177
402,Kindle Paperwhite,EZBUY,Cheapest GeekBite Amazon Kindle Paperwhite + Free 8000 Ebooks + Screen Protector + Kindle Pouch,189.99,NA,Russia,NA,118,https://ezbuy.sg/product/472564194.html?keywords=kindle%20paperwhite&baseGpid=472564192&pl=1&ezspm=1.20000000.22.0.0
403,Kindle Paperwhite,QOO10,"Certified Refurbished Kindle Paperwhite E-reader - Black, 6"" High-Resolution Display (300 ppi) wi...",190.1,0,United States,NA,77,https://www.qoo10.sg/item/CERTIFIED-REFURBISHED-KINDLE-PAPERWHITE-E-READER-BLACK-6-HIGH/644730214
404,Kindle Paperwhite,Shopee,Amazon Kindle Paperwhite 2018 10th Gen Wifi,192,5,Pakistan,7,68,https://shopee.sg/Amazon-Kindle-Paperwhite-2018-10th-Gen-Wifi-i.166457810.4417002701
405,Kindle Paperwhite,Lazada,"Amazon 2019 All-New Fire HD 10 Tablet with Alexa Hands-Free (10.1 1080p full HD display, 32 GB) - 2019 Latest Version",195,5,Mexico,1,83,https://www.lazada.sg/products/amazon-2019-all-new-fire-hd-10-tablet-with-alexa-hands-free-101-1080p-full-hd-display-32-gb-2019-latest-version-i245419187-s1454832497.html?search=1
406,Kindle Paperwhite,QOO10,FREE DELIVERY - Amazon Kindle Paperwhite Reader,195,1,Colombia,NA,81,https://www.qoo10.sg/item/FREE-DELIVERY-AMAZON-KINDLE-PAPERWHITE-READER/415431317
407,Kindle Paperwhite,Lazada,Cheapest GeekBite Amazon Kindle Paperwhite 4 + 300 Ebooks + Kindle Premium Pouch + Screen Protector (Wifi/Special Offers),195.99,4.7,China,3611,98,https://www.lazada.sg/products/cheapest-geekbite-amazon-kindle-paperwhite-4-300-ebooks-kindle-premium-pouch-screen-protector-wifispecial-offers-i223653-s637546146.html?search=1
408,Kindle Paperwhite,Shopee,"*Free Sleeve, Screen Protector, eBooks * Kobo Clara HD 6"" eReader - Better than Kindle Paperwhite",198,5,China,2,101,https://shopee.sg/*Free-Sleeve-Screen-Protector-eBooks-*-Kobo-Clara-HD-6-eReader-Better-than-Kindle-Paperwhite-i.76973326.4001222891
409,Kindle Paperwhite,Shopee,kindle paperwhite #kindle #bnib,199.99,NA,China,1,91,https://shopee.sg/kindle-paperwhite-kindle-bnib-i.11291.1338517
410,Kindle Paperwhite,Lazada,Amazon Kindle Paperwhite 2018/2019 (10th Gen) Free 9000+ English and Chinese eBooks and Pouch and Screen Protector- Now avaialble in All 4 Colours! Gifts,202,4.8,Mexico,47,79,https://www.lazada.sg/products/amazon-kindle-paperwhite-20182019-10th-gen-free-9000-english-and-chinese-ebooks-and-pouch-and-screen-protector-now-avaialble-in-all-4-colours-gifts-i319030266-s1191258584.html?search=1
411,Kindle Paperwhite,Shopee,Amazon Kindle Paperwhite ( 10th Gen/ 2018 ) 8GB/ WiFi/ Waterproof,205.9,NA,United States,20,55,https://shopee.sg/Amazon-Kindle-Paperwhite-(-10th-Gen-2018-)-8GB-WiFi-Waterproof-i.83350528.2191678966
412,Kindle Paperwhite,Lazada,Cheapest GeekBite Amazon Kindle Paperwhite 4 Black + 300 Ebooks + Kindle Smart Cover + Screen Protector (Wifi/Special Offers),205.99,4.7,Japan,4219,74,https://www.lazada.sg/products/cheapest-geekbite-amazon-kindle-paperwhite-4-black-300-ebooks-kindle-smart-cover-screen-protector-wifispecial-offers-i107296147-s637584087.html?search=1
413,Kindle Paperwhite,Shopee,"Amazon Kindle Paperwhite 8GB 2018 Thinner, Lighter and Waterproof",212,5,China,9,90,https://shopee.sg/Amazon-Kindle-Paperwhite-8GB-2018-Thinner-Lighter-and-Waterproof-i.2135844.2038147769
414,Kindle Paperwhite,Shopee,"[Original] Kindle Paperwhite 4 Audible E-Reader 10th Generation 6"" High-Resolution Display (300 ppi) 8GB Latest",212.03,NA,China,50,87,https://shopee.sg/-Original-Kindle-Paperwhite-4-Audible-E-Reader-10th-Generation-6-High-Resolution-Display-(300-ppi)-8GB-Latest-i.221511665.6152803325
415,Kindle Paperwhite,Shopee,Kindle Paperwhite E-reader (Black/Twilight Blue/Sage/Plum),216.77,NA,Vietnam,6,83,https://shopee.sg/Kindle-Paperwhite-E-reader-(Black-Twilight-Blue-Sage-Plum)-i.279887119.3952906130
416,Kindle Paperwhite,Lazada,"KINDLE Paperwhite 2019 8GB/32GB 10th Gen US Version, FREE Screen Protector Paperwhite 4 (Water-safe Fabric Magnetic Smart Case options available)",216.9,4.9,United States,12,83,https://www.lazada.sg/products/kindle-paperwhite-2019-8gb32gb-10th-gen-us-version-free-screen-protector-paperwhite-4-water-safe-fabric-magnetic-smart-case-options-available-i279926206-s1266374313.html?search=1
417,Kindle Paperwhite,Shopee,Paperwhite Kindle Gen 7,217.9,NA,United States,14,70,https://shopee.sg/Paperwhite-Kindle-Gen-7-i.201522044.7708643160
418,Kindle Paperwhite,QOO10,AmazonAmazon - Kindle Paperwhite E-Reader (with special offers) - 6,218.16,0,China,NA,78,https://www.qoo10.sg/item/AMAZON-AMAZON-KINDLE-PAPERWHITE-E-READER-WITH-SPECIAL-OFFERS-6/674193109
419,Kindle Paperwhite,Shopee,"KINDLE Paperwhite 2019 10th Gen, Free Screen Protector 8/32 GB (WIFI Only) NO ADVERTISMENT",222.9,5,Pakistan,32,54,https://shopee.sg/KINDLE-Paperwhite-2019-10th-Gen-Free-Screen-Protector-8-32-GB-(WIFI-Only)-NO-ADVERTISMENT-i.28748863.1944586186
